instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_medium_seed3,layered,medium,3,0,3,off_off,0,0,17493,2,0.3333,"(l2,l3,tr2)",0.8333,"(l3,l8,tr2,k2)",0.8333,"(l3,l8,tr2,k2)",p1,21,30,False,120.033,[],17493,14179,3314,True,71.019,[],OK
layered_medium_seed3,layered,medium,3,0,3,hetero,1,0,17493,2,0.3333,"(l2,l3,tr2)",0.8333,"(l1,l3,tr2,k3)",0.8333,"(l1,l3,tr2,k3)",p3,7,41,False,120.033,[],17493,14179,3314,False,120.01,[],OK
layered_medium_seed3,layered,medium,3,0,3,conc,0,1,17493,2,0.3333,"(l2,l3,tr2)",0.8333,"(l2,l3,tr2,k8)",0.8333,"(l2,l3,tr2,k8)",p2,14,35,False,120.033,[],17493,15914,1579,False,120.008,[],OK
layered_medium_seed3,layered,medium,3,0,3,both,1,1,17493,2,0.3333,"(l2,l3,tr2)",0.8333,"(l2,l3,tr2,k6)",0.8333,"(l2,l3,tr2,k6)",p2,14,36,False,120.033,[],17493,16329,1164,False,120.013,[],OK
layered_medium_seed3,layered,medium,3,300,3,off_off,0,0,20626,7,0.5667,"(l1,l4,tr2)",0.8333,"(l4,l6,tr2,k1)",0.8333,"(l4,l6,tr2,k1)",p3,26,35,False,120.038,[],18526,15197,3329,False,120.009,[],OK
layered_medium_seed3,layered,medium,3,300,3,hetero,1,0,20626,7,0.5667,"(l1,l4,tr2)",0.8333,"(l2,l4,tr2,k2)",0.8333,"(l2,l4,tr2,k2)",p2,1,38,False,120.038,[],18526,15197,3329,False,120.01,[],OK
layered_medium_seed3,layered,medium,3,300,3,conc,0,1,20626,7,0.5667,"(l1,l4,tr2)",0.8333,"(l4,l5,tr2,k2)",0.8333,"(l4,l5,tr2,k2)",p2,18,33,False,120.038,[],18526,16436,2090,False,120.008,[],OK
layered_medium_seed3,layered,medium,3,300,3,both,1,1,20626,7,0.5667,"(l1,l4,tr2)",0.8333,"(l4,l5,tr2,k3)",0.8333,"(l4,l5,tr2,k3)",p2,15,31,False,120.038,[],18526,15846,2680,False,120.009,[],OK
layered_medium_seed3,layered,medium,3,500,3,off_off,0,0,27452,8,0.4333,"(l1,l4,tr2)",0.8333,"(l4,l3,tr2,k8)",0.8333,"(l4,l3,tr2,k8)",p1,28,29,False,120.036,[],23452,19473,3979,False,120.009,[],OK
layered_medium_seed3,layered,medium,3,500,3,hetero,1,0,27452,8,0.4333,"(l1,l4,tr2)",0.8333,"(l1,l8,tr2,k2)",0.8333,"(l1,l8,tr2,k2)",p1,7,33,False,120.036,[],23452,19473,3979,False,120.011,[],OK
