instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_small_seed1,layered,small,1,500,3,hetero,1,0,5120,0,0.6667,"(l2,l4,tr1)",0.8333,"(l4,l5,tr1,k2)",0.8333,"(l4,l5,tr1,k2)",p2,1,21,False,60.022,[],5120,4662,458,True,0.274,[],OK
layered_small_seed1,layered,small,1,500,3,conc,0,1,5120,0,0.6667,"(l2,l4,tr1)",0.8333,"(l3,l5,tr1,k2)",0.8333,"(l3,l5,tr1,k2)",p2,4,16,False,60.022,[],5120,5056,64,False,60.022,[],OK
layered_small_seed1,layered,small,1,500,3,both,1,1,5120,0,0.6667,"(l2,l4,tr1)",0.8333,"(l3,l5,tr1,k4)",0.8333,"(l3,l5,tr1,k4)",p2,2,19,False,60.022,[],5120,4800,320,False,60.009,[],OK
layered_small_seed1,layered,small,1,750,3,off_off,0,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l3,l5,tr1,k1)",0.8333,"(l3,l5,tr1,k1)",p2,1,14,False,60.012,[],5072,4038,1034,True,1.725,[],OK
layered_small_seed1,layered,small,1,750,3,hetero,1,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l4,l5,tr1,k4)",0.8333,"(l4,l5,tr1,k4)",p2,0,14,False,60.012,[],5072,4038,1034,True,1.836,[],OK
layered_small_seed1,layered,small,1,750,3,conc,0,1,5072,0,0.6667,"(l1,l3,tr2)",0.8,"(l3,l5,tr1,k1)",0.8,"(l3,l5,tr1,k1)",p2,5,15,False,60.012,[],5072,4208,864,False,60.011,[],OK
layered_small_seed1,layered,small,1,750,3,both,1,1,5072,0,0.6667,"(l1,l3,tr2)",0.8,"(l2,l4,tr1,k5)",0.8,"(l2,l4,tr1,k5)",p2,2,16,False,60.012,[],5072,4454,618,False,60.015,[],OK
layered_small_seed1,layered,small,1,1000,3,off_off,0,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l3,l5,tr1,k1)",0.8333,"(l3,l5,tr1,k1)",p2,1,14,True,54.945,[],5072,4038,1034,True,1.192,[],OK
layered_small_seed1,layered,small,1,1000,3,hetero,1,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l4,l5,tr1,k4)",0.8333,"(l4,l5,tr1,k4)",p2,0,14,True,54.945,[],5072,4038,1034,True,1.621,[],OK
layered_small_seed1,layered,small,1,1000,3,conc,0,1,5072,0,0.6667,"(l1,l3,tr2)",0.8,"(l2,l4,tr1,k3)",0.8,"(l2,l4,tr1,k3)",p2,7,15,True,54.945,[],5072,4422,650,False,60.493,[],OK
