instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_large_seed4,layered,large,4,300,3,conc,0,1,11259,3,0.6333,"(l1,l4,tr1)",0.7333,"(l1,l4,tr1,k1)",0.7333,"(l1,l4,tr1,k1)",p4,26,63,False,300.038,[],10359,9536,823,False,300.177,[],OK
layered_large_seed4,layered,large,4,300,3,both,1,1,11259,3,0.6333,"(l1,l4,tr1)",0.7333,"(l1,l4,tr1,k2)",0.7333,"(l1,l4,tr1,k2)",p4,24,64,False,300.038,[],10359,9569,790,False,300.175,[],OK
layered_large_seed5,layered,large,5,0,3,off_off,0,0,12240,0,0.6667,"(l2,l7,tr1)",0.9,"(l1,l5,tr2,k18)",0.9,"(l1,l5,tr2,k18)",p2,45,34,False,300.301,[],12240,8208,4032,False,309.396,[],OK
layered_large_seed5,layered,large,5,0,3,hetero,1,0,12240,0,0.6667,"(l2,l7,tr1)",0.9,"(l3,l7,tr1,k1)",0.9,"(l3,l7,tr1,k1)",p2,0,36,False,300.301,[],12240,8208,4032,False,310.201,[],OK
layered_large_seed5,layered,large,5,0,3,conc,0,1,12240,0,0.6667,"(l2,l7,tr1)",0.9,"(l1,l5,tr2,k14)",0.9,"(l1,l5,tr2,k14)",p4,50,36,False,300.301,[],12240,8676,3564,False,302.699,[],OK
layered_large_seed5,layered,large,5,0,3,both,1,1,12240,0,0.6667,"(l2,l7,tr1)",0.9,"(l1,l5,tr2,k18)",0.9,"(l1,l5,tr2,k18)",p2,51,43,False,300.301,[],12240,8952,3288,False,300.818,[],OK
layered_large_seed5,layered,large,5,300,3,off_off,0,0,20084,3,0.6333,"(l1,l6,tr1)",0.9,"(l5,l8,tr1,k4)",0.9,"(l5,l8,tr1,k4)",p1,21,43,False,300.939,[],19184,17378,1806,False,300.015,[],OK
layered_large_seed5,layered,large,5,300,3,hetero,1,0,20084,3,0.6333,"(l1,l6,tr1)",0.9,"(l6,l4,tr1,k2)",0.9,"(l6,l4,tr1,k2)",p2,8,40,False,300.939,[],19184,17378,1806,False,300.009,[],OK
layered_large_seed5,layered,large,5,300,3,conc,0,1,20084,3,0.6333,"(l1,l6,tr1)",0.9,"(l6,l9,tr2,k4)",0.9,"(l6,l9,tr2,k4)",p2,36,42,False,300.939,[],19184,18068,1116,False,300.009,[],OK
layered_large_seed5,layered,large,5,300,3,both,1,1,20084,3,0.6333,"(l1,l6,tr1)",0.9,"(l5,l8,tr1,k2)",0.9,"(l5,l8,tr1,k2)",p1,35,40,False,300.939,[],19184,18276,908,False,300.035,[],OK
