instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_small_seed2,layered,small,2,0,3,conc,0,1,2187,2,0.5,"(l1,l6,tr1)",0.8,"(l1,l6,tr1,k1)",0.8,"(l1,l6,tr1,k1)",p2,2,5,True,8.126,[],2187,1927,260,True,0.023,[],OK
layered_small_seed2,layered,small,2,0,3,both,1,1,2187,2,0.5,"(l1,l6,tr1)",0.8,"(l1,l6,tr1,k1)",0.8,"(l1,l6,tr1,k1)",p2,2,5,True,8.126,[],2187,1927,260,True,0.022,[],OK
layered_small_seed2,layered,small,2,1000,3,off_off,0,0,2543,0,0.6667,"(l1,l6,tr1)",0.8333,"(l2,l6,tr1,k1)",0.8333,"(l2,l6,tr1,k1)",p2,3,10,True,14.214,[],2543,2357,186,True,0.018,[],OK
layered_small_seed2,layered,small,2,1000,3,hetero,1,0,2543,0,0.6667,"(l1,l6,tr1)",0.8333,"(l2,l6,tr1,k1)",0.8333,"(l2,l6,tr1,k1)",p2,0,12,True,14.214,[],2543,2357,186,True,0.017,[],OK
layered_small_seed2,layered,small,2,1000,3,conc,0,1,2543,0,0.6667,"(l1,l6,tr1)",0.8333,"(l2,l6,tr1,k1)",0.8333,"(l2,l6,tr1,k1)",p2,4,9,True,14.214,[],2543,2357,186,True,0.554,[],OK
layered_small_seed2,layered,small,2,1000,3,both,1,1,2543,0,0.6667,"(l1,l6,tr1)",0.8333,"(l2,l6,tr1,k1)",0.8333,"(l2,l6,tr1,k1)",p2,2,9,True,14.214,[],2543,2357,186,True,1.195,[],OK
layered_small_seed3,layered,small,3,0,3,off_off,0,0,5416,6,0.4667,"(l2,l4,tr2)",0.8667,"(l3,l6,tr1,k2)",0.8667,"(l3,l6,tr1,k2)",p1,26,4,True,6.378,[],5416,3996,1420,False,60.014,[],OK
layered_small_seed3,layered,small,3,0,3,hetero,1,0,5416,6,0.4667,"(l2,l4,tr2)",0.8667,"(l2,l3,tr1,k2)",0.8667,"(l2,l3,tr1,k2)",p1,26,4,True,6.378,[],5416,3996,1420,False,60.023,[],OK
layered_small_seed3,layered,small,3,0,3,conc,0,1,5416,6,0.4667,"(l2,l4,tr2)",0.8667,"(l2,l3,tr1,k2)",0.8667,"(l2,l3,tr1,k2)",p1,26,4,True,6.378,[],5416,3996,1420,False,60.024,[],OK
layered_small_seed3,layered,small,3,0,3,both,1,1,5416,6,0.4667,"(l2,l4,tr2)",0.8667,"(l2,l3,tr1,k2)",0.8667,"(l2,l3,tr1,k2)",p1,26,4,True,6.378,[],5416,3996,1420,False,60.013,[],OK
layered_small_seed3,layered,small,3,1000,3,off_off,0,0,6396,0,0.6667,"(l1,l6,tr2)",0.8667,"(l3,l6,tr1,k4)",0.8667,"(l3,l6,tr1,k4)",p1,11,10,True,30.903,[],6396,5068,1328,True,53.355,[],OK
layered_small_seed3,layered,small,3,1000,3,hetero,1,0,6396,0,0.6667,"(l1,l6,tr2)",0.9,"(l3,l6,tr1,k4)",0.9,"(l3,l6,tr1,k4)",p1,1,10,True,30.903,[],6396,5068,1328,False,60.012,[],OK
layered_small_seed3,layered,small,3,1000,3,conc,0,1,6396,0,0.6667,"(l1,l6,tr2)",0.8667,"(l3,l5,tr1,k2)",0.8667,"(l3,l5,tr1,k2)",p2,15,6,True,30.903,[],6396,5068,1328,False,60.011,[],OK
layered_small_seed3,layered,small,3,1000,3,both,1,1,6396,0,0.6667,"(l1,l6,tr2)",0.8667,"(l3,l5,tr1,k1)",0.8667,"(l3,l5,tr1,k1)",p2,3,6,True,30.903,[],6396,5068,1328,False,60.014,[],OK
layered_large_seed1,layered,large,1,1000,3,off_off,0,0,19267,2,0.6333,"(l2,l3,tr2)",0.8,"(l2,l3,tr2,k1)",0.8,"(l2,l3,tr2,k1)",p3,21,38,False,600.036,[],17267,14593,2674,False,600.016,[],OK
layered_large_seed1,layered,large,1,1000,3,hetero,1,0,19267,2,0.6333,"(l2,l3,tr2)",0.8333,"(l2,l3,tr2,k2)",0.8333,"(l2,l3,tr2,k2)",p3,11,37,False,600.036,[],17267,14593,2674,False,600.019,[],OK
layered_large_seed1,layered,large,1,1000,3,conc,0,1,19267,2,0.6333,"(l2,l3,tr2)",0.8667,"(l5,l7,tr2,k3)",0.8667,"(l5,l7,tr2,k3)",p2,18,25,False,600.036,[],17267,14593,2674,False,600.032,[],OK
layered_large_seed1,layered,large,1,1000,3,both,1,1,19267,2,0.6333,"(l2,l3,tr2)",0.8667,"(l5,l7,tr2,k5)",0.8667,"(l5,l7,tr2,k5)",p2,14,27,False,600.036,[],17267,14593,2674,False,600.029,[],OK
layered_large_seed2,layered,large,2,0,3,off_off,0,0,16084,0,0.6667,"(l1,l7,tr1)",0.8333,"(l5,l8,tr1,k2)",0.8333,"(l5,l8,tr1,k2)",p4,11,44,False,600.058,[],16084,14548,1536,False,600.021,[],OK
layered_large_seed2,layered,large,2,0,3,hetero,1,0,16084,0,0.6667,"(l1,l7,tr1)",0.8333,"(l1,l7,tr1,k3)",0.8333,"(l1,l7,tr1,k3)",p4,11,44,False,600.058,[],16084,14548,1536,False,600.022,[],OK
layered_large_seed2,layered,large,2,0,3,conc,0,1,16084,0,0.6667,"(l1,l7,tr1)",0.8333,"(l5,l8,tr1,k2)",0.8333,"(l5,l8,tr1,k2)",p4,11,44,False,600.058,[],16084,14548,1536,False,600.354,[],OK
layered_large_seed2,layered,large,2,0,3,both,1,1,16084,0,0.6667,"(l1,l7,tr1)",0.8333,"(l1,l7,tr1,k3)",0.8333,"(l1,l7,tr1,k3)",p4,11,44,False,600.058,[],16084,14548,1536,False,600.048,[],OK
layered_large_seed2,layered,large,2,1000,3,off_off,0,0,17540,2,0.5667,"(l1,l7,tr1)",0.8,"(l1,l10,tr2,k2)",0.8,"(l1,l10,tr2,k2)",p1,11,39,False,600.062,[],15540,12296,3244,False,600.022,[],OK
layered_large_seed2,layered,large,2,1000,3,hetero,1,0,17540,2,0.5667,"(l1,l7,tr1)",0.8,"(l2,l4,tr1,k3)",0.8,"(l2,l4,tr1,k3)",p4,3,49,False,600.062,[],15540,12296,3244,False,600.03,[],OK
layered_large_seed2,layered,large,2,1000,3,conc,0,1,17540,2,0.5667,"(l1,l7,tr1)",0.8333,"(l1,l7,tr1,k2)",0.8333,"(l1,l7,tr1,k2)",p3,15,30,False,600.062,[],15540,12296,3244,False,600.033,[],OK
layered_large_seed2,layered,large,2,1000,3,both,1,1,17540,2,0.5667,"(l1,l7,tr1)",0.8,"(l1,l10,tr2,k2)",0.8,"(l1,l10,tr2,k2)",p1,8,32,False,600.062,[],15540,12296,3244,False,600.025,[],OK
layered_large_seed3,layered,large,3,0,3,off_off,0,0,13716,4,0.5333,"(l2,l4,tr2)",0.8333,"(l6,l7,tr2,k2)",0.8333,"(l6,l7,tr2,k2)",p3,13,41,False,600.046,[],13716,11593,2123,False,600.026,[],OK
layered_large_seed3,layered,large,3,0,3,hetero,1,0,13716,4,0.5333,"(l2,l4,tr2)",0.8333,"(l2,l5,tr2,k1)",0.8333,"(l2,l5,tr2,k1)",p4,13,41,False,600.046,[],13716,11593,2123,False,600.019,[],OK
layered_large_seed3,layered,large,3,0,3,conc,0,1,13716,4,0.5333,"(l2,l4,tr2)",0.8333,"(l6,l7,tr2,k2)",0.8333,"(l6,l7,tr2,k2)",p3,13,41,False,600.046,[],13716,11593,2123,False,600.026,[],OK
